customer_id,tenure_months,monthly_fee,total_usage_last_30d,support_tickets_last_90d,has_outstanding_invoice,discount_received_last_6m,num_competing_offers_in_region,is_premium_plan,engagement_score,region,segment,device_type,churn_next_30d
7179,25,18.06,32.0,0,0,0,2,0,36.9,West,Consumer,SmartTV,0
19330,41,48.71,20.7,0,0,1,1,1,57.6,West,Consumer,Tablet,0
11027,17,52.42,40.8,0,1,1,3,1,77.9,North,Consumer,SmartTV,0
14660,15,13.97,30.1,2,0,0,1,0,46.4,North,Consumer,Desktop,0
1067,14,20.58,32.3,2,0,0,0,0,19.8,South,SMB,Mobile,0
15349,7,15.7,25.3,2,0,0,1,0,55.4,South,Consumer,Mobile,0
8366,34,16.07,27.3,1,0,0,4,0,41.3,West,Consumer,Desktop,0
12931,23,20.05,56.5,1,1,1,1,0,42.5,East,Consumer,Desktop,0
16016,2,20.68,27.8,1,0,0,3,0,58.2,North,Consumer,Desktop,0
11789,12,14.13,26.8,2,0,0,0,0,41.8,East,Consumer,Desktop,0
736,19,14.99,0.2,2,0,0,3,0,33.8,East,Consumer,Desktop,0
2440,43,20.22,,1,0,1,1,0,11.2,East,Consumer,Mobile,0
16745,32,21.95,53.7,1,0,0,1,0,65.8,North,SMB,Mobile,0
2499,18,21.61,13.6,1,0,0,2,0,67.4,West,Consumer,Desktop,0
11763,7,20.87,9.1,3,1,1,1,0,31.4,North,Consumer,Mobile,1
15311,14,19.67,7.3,1,0,0,1,0,20.3,East,Consumer,Mobile,1
2137,13,20.52,34.9,2,0,0,3,1,39.4,South,SMB,Tablet,0
1699,28,21.08,36.3,0,0,1,2,0,52.3,West,Consumer,Desktop,1
6333,4,23.15,29.4,0,0,1,0,0,38.3,South,Consumer,Desktop,0
12376,22,16.05,15.1,2,0,0,1,0,14.3,North,Consumer,Mobile,0
2040,8,54.94,48.1,0,0,0,2,1,41.4,East,Consumer,Tablet,0
9467,14,28.46,21.6,2,0,0,0,0,78.3,North,Consumer,Desktop,0
2361,5,10.85,32.4,0,0,0,0,0,41.9,West,Consumer,Desktop,0
12048,26,23.68,26.4,0,0,0,1,0,46.7,South,Consumer,Mobile,0
4740,11,22.34,0.0,2,0,0,3,0,42.6,East,Consumer,Mobile,1
7592,30,18.96,16.3,0,0,0,5,0,33.5,West,SMB,Desktop,0
8951,22,30.22,19.2,0,0,1,5,0,76.1,South,Enterprise,Desktop,0
16108,13,7.1,1.4,1,0,1,2,0,8.9,East,Consumer,Desktop,0
7553,16,22.72,10.3,2,0,0,0,0,20.9,South,Consumer,Desktop,0
6888,20,22.7,14.0,2,0,0,2,0,43.3,North,SMB,SmartTV,0
4881,10,30.32,28.7,1,0,1,2,1,51.4,North,Enterprise,Mobile,0
10654,28,26.61,41.9,0,0,0,1,0,73.5,North,Consumer,Mobile,0
9920,23,41.91,64.6,0,0,0,4,1,70.7,West,Consumer,Desktop,0
9559,21,16.1,40.1,0,0,0,0,0,53.6,East,SMB,Desktop,0
18915,15,15.72,31.5,2,1,0,4,0,56.1,East,Consumer,Desktop,0
18754,17,18.45,92.8,0,0,0,3,0,81.7,North,Consumer,Desktop,0
8587,6,19.81,23.5,0,0,0,2,0,62.0,North,Consumer,SmartTV,0
1220,15,14.52,8.2,3,0,0,2,0,9.4,North,Consumer,Mobile,1
13661,25,20.81,21.7,0,0,0,1,0,49.3,East,Consumer,SmartTV,0
13949,9,17.06,34.7,1,0,0,1,0,42.1,West,Consumer,Mobile,0
15973,4,14.4,56.2,1,0,0,0,0,67.4,East,Consumer,SmartTV,0
7111,38,19.59,8.8,2,0,0,4,0,24.2,West,Consumer,SmartTV,0
19846,13,23.4,14.2,0,0,0,3,0,26.3,South,Enterprise,Mobile,1
5946,8,16.15,23.7,1,0,0,0,0,37.8,North,SMB,Mobile,0
11751,18,10.25,5.3,0,0,0,1,0,44.4,West,Consumer,Tablet,1
16569,45,20.27,62.1,1,1,0,3,1,70.0,West,Consumer,Desktop,0
19112,53,43.57,40.5,2,0,0,2,1,63.0,South,Consumer,SmartTV,0
15870,18,22.92,32.7,1,0,1,1,0,36.8,West,Consumer,Mobile,0
6135,13,25.23,92.9,0,0,0,1,0,53.5,South,Consumer,Desktop,0
14078,29,53.07,47.4,2,0,0,1,1,64.4,South,Consumer,Mobile,0
12326,6,7.95,29.4,0,0,0,1,0,22.3,North,Consumer,Tablet,0
11496,8,44.88,8.6,1,0,0,2,1,20.1,South,Consumer,Desktop,0
11831,47,18.71,25.1,1,0,0,1,0,36.0,North,Consumer,Desktop,1
10936,19,14.34,7.2,1,0,0,1,0,34.2,North,SMB,Desktop,0
7086,29,12.49,64.1,0,0,0,2,0,79.6,East,Consumer,Desktop,0
2047,24,18.81,12.7,1,0,0,2,0,32.6,South,Consumer,Mobile,0
16007,43,35.6,25.0,1,0,0,1,1,36.6,West,Enterprise,SmartTV,0
6770,33,12.47,59.8,0,0,0,3,0,76.5,South,SMB,Tablet,0
9021,3,17.26,17.3,1,0,1,0,0,21.0,South,SMB,Desktop,0
19927,13,48.09,29.2,0,0,0,2,1,59.2,East,Consumer,SmartTV,0
11964,20,52.18,41.8,2,0,0,1,1,36.1,North,Enterprise,Desktop,0
9862,2,22.61,27.0,0,0,0,3,0,67.7,South,Consumer,SmartTV,0
17744,12,56.36,36.9,2,0,0,2,1,54.6,West,SMB,Desktop,0
3450,13,13.46,12.5,0,0,0,4,0,33.4,West,Consumer,Desktop,0
7306,38,16.51,68.8,1,0,0,0,0,84.9,South,Consumer,Desktop,0
15766,18,20.7,29.1,0,0,0,0,0,,South,Consumer,Mobile,0
10994,19,20.64,59.9,0,1,0,2,0,83.1,North,Consumer,Mobile,0
14250,5,19.24,19.9,3,1,1,0,0,39.0,South,Consumer,Mobile,0
3799,34,36.51,64.1,0,0,0,1,1,52.9,South,SMB,Mobile,0
16142,14,13.23,62.6,0,0,0,2,0,89.6,South,Consumer,SmartTV,0
2831,10,44.77,44.4,1,0,0,4,1,72.5,North,SMB,SmartTV,0
13507,18,23.71,28.1,1,0,0,2,0,41.6,North,Consumer,Desktop,1
10975,23,49.57,8.2,3,0,0,2,1,17.8,East,Consumer,Mobile,1
6030,28,17.12,,0,1,0,1,0,92.4,North,Consumer,Mobile,0
5413,18,14.28,11.6,1,0,1,5,0,,South,SMB,SmartTV,0
6077,40,51.78,,0,1,1,1,1,57.3,East,Consumer,Mobile,0
9646,24,44.69,19.8,0,0,1,2,1,47.0,South,Consumer,Tablet,0
8407,14,22.9,13.5,0,0,0,1,0,79.6,North,Consumer,SmartTV,0
13466,13,41.31,0.0,0,0,0,0,1,11.9,North,Consumer,SmartTV,0
5275,10,19.11,17.3,2,0,0,2,0,48.7,South,SMB,Mobile,0
7388,42,7.51,22.7,1,0,0,2,0,42.4,North,Consumer,Desktop,0
1027,35,23.64,47.9,0,0,0,0,0,67.9,West,Enterprise,SmartTV,0
14259,35,21.78,102.4,1,0,0,0,0,54.0,South,Consumer,SmartTV,0
15149,6,15.56,60.9,2,1,0,2,0,78.2,South,SMB,Mobile,0
13830,30,16.09,106.0,0,0,0,1,0,84.7,North,Consumer,Mobile,0
14465,23,15.15,24.4,0,0,0,5,0,59.5,East,Consumer,Desktop,0
3315,21,18.03,1.6,2,0,0,2,0,56.7,South,Consumer,SmartTV,0
8586,4,16.06,44.7,1,0,0,0,0,77.1,South,Consumer,Desktop,0
3754,14,16.19,30.6,1,0,0,0,0,37.0,East,Consumer,Desktop,0
18742,27,16.32,29.8,1,1,1,0,0,58.8,North,Consumer,Desktop,0
6799,23,60.15,19.6,0,1,0,2,1,29.4,East,Consumer,Mobile,0
12148,11,15.15,7.8,0,0,1,0,0,61.2,East,Consumer,Mobile,0
3025,13,16.97,12.7,0,0,0,2,0,40.0,South,Consumer,Desktop,0
4035,18,8.25,32.5,0,0,1,1,0,82.0,North,Consumer,Desktop,0
5752,5,25.39,80.1,0,0,0,3,0,64.2,South,Enterprise,Mobile,0
18047,9,12.31,67.3,0,0,0,0,0,74.3,North,Consumer,Desktop,0
18067,22,41.56,14.2,2,1,0,0,1,19.7,North,Consumer,Mobile,0
8816,13,13.91,57.9,1,0,1,1,0,62.1,South,Consumer,Desktop,0
19906,39,15.02,4.7,0,0,0,0,0,25.1,West,Consumer,Mobile,0
16456,9,21.16,51.1,0,1,0,2,0,62.9,East,Enterprise,Desktop,0
3722,31,20.57,,1,0,0,0,0,42.1,South,SMB,Tablet,0
11338,3,18.1,15.6,1,0,0,3,0,38.5,South,Consumer,Mobile,0
7020,10,31.83,7.1,0,0,0,1,1,52.4,East,Consumer,Desktop,0
9821,52,11.94,4.6,0,0,1,1,0,14.0,West,SMB,Mobile,0
632,9,19.68,15.5,2,0,0,2,0,25.3,West,SMB,Desktop,1
5788,11,50.34,44.3,2,0,1,1,1,42.7,West,Consumer,Mobile,0
9364,11,21.49,18.9,1,0,0,2,0,20.5,South,Consumer,Tablet,0
1120,32,13.41,28.7,0,0,1,3,0,64.5,West,SMB,SmartTV,0
2291,27,46.19,43.1,3,0,0,2,1,55.6,West,Consumer,Mobile,0
7268,9,15.22,59.4,0,0,0,0,0,74.8,East,SMB,Mobile,0
5901,11,16.36,3.2,1,0,0,0,0,47.4,West,Consumer,Desktop,0
13119,29,14.5,13.1,0,0,0,1,0,22.6,East,Consumer,Mobile,0
11629,31,55.09,30.1,5,0,1,2,1,32.9,South,Consumer,Mobile,0
2185,5,22.68,34.3,0,0,1,2,0,35.6,East,Consumer,Tablet,0
3844,10,18.03,29.0,1,0,0,3,0,47.4,East,Enterprise,SmartTV,0
15630,29,45.58,28.5,0,0,1,0,1,46.3,South,Consumer,SmartTV,0
14317,19,19.45,44.3,1,0,1,1,0,37.6,East,SMB,Tablet,0
10812,17,23.6,63.2,0,0,0,4,0,85.0,East,SMB,Desktop,0
275,53,16.97,42.5,0,0,1,3,0,68.1,East,SMB,SmartTV,0
3143,29,26.67,42.8,1,1,0,1,0,77.4,West,Consumer,Desktop,0
12464,12,17.33,48.9,0,0,1,1,0,79.9,North,SMB,Mobile,0
1805,11,17.03,7.2,2,0,0,3,0,35.4,East,SMB,Mobile,0
5291,14,39.02,31.7,2,0,0,1,1,26.2,South,SMB,Desktop,0
14841,15,54.6,38.5,0,0,1,1,1,52.1,North,SMB,Mobile,0
6312,22,55.09,27.7,2,0,0,2,1,31.9,West,Consumer,Mobile,0
8273,10,26.25,30.9,0,0,0,0,0,31.8,West,Consumer,Mobile,0
12620,18,43.2,18.8,1,0,0,0,1,64.1,West,Consumer,Desktop,0
10064,18,17.25,24.6,1,0,0,1,0,35.5,North,Consumer,Mobile,0
4521,27,17.28,22.4,0,0,1,3,0,66.8,North,Enterprise,Mobile,0
10740,7,18.38,,0,0,1,0,0,41.5,South,Consumer,Mobile,0
1777,3,18.91,6.5,0,0,1,0,0,55.5,East,SMB,Mobile,0
14637,10,14.96,58.3,0,0,0,2,0,79.0,East,SMB,Mobile,1
12062,18,17.78,14.4,1,0,0,0,0,43.8,East,Consumer,Mobile,0
2702,36,37.17,44.2,0,0,0,1,1,62.8,East,SMB,Mobile,0
16760,4,18.59,2.2,0,0,0,0,0,45.4,West,Enterprise,Mobile,0
6691,15,17.13,37.0,0,0,1,2,0,19.7,South,SMB,Mobile,0
14294,14,24.87,45.9,1,1,0,2,0,60.1,West,SMB,Mobile,0
11308,9,26.05,6.5,1,0,0,1,0,14.5,West,SMB,Mobile,0
9586,9,20.01,247.2,2,0,0,1,0,71.4,West,Consumer,Mobile,0
286,6,21.3,16.7,0,0,0,0,0,16.4,South,Consumer,Mobile,1
12195,9,14.4,62.1,1,1,0,5,0,75.9,North,Consumer,SmartTV,1
14676,28,23.16,11.5,0,0,0,3,0,13.5,North,Consumer,SmartTV,0
17188,21,56.37,21.2,3,0,0,1,1,11.5,West,SMB,Desktop,0
4548,84,20.88,34.2,0,0,0,5,0,49.8,North,Consumer,Mobile,0
14842,11,20.02,107.9,0,0,0,2,0,69.3,South,Consumer,SmartTV,0
5972,3,45.12,64.6,0,0,0,6,1,78.9,North,Consumer,Mobile,0
14533,20,10.03,10.6,1,0,0,1,0,26.9,East,SMB,Mobile,0
550,10,55.58,23.5,1,0,0,0,1,31.0,South,Consumer,Tablet,0
19063,33,50.31,78.2,0,0,1,1,1,78.4,South,SMB,Desktop,0
15169,3,16.85,26.4,0,0,1,0,0,27.3,North,SMB,Mobile,0
18397,13,18.14,84.4,2,0,0,1,0,54.1,South,Consumer,Desktop,0
17049,17,25.32,33.5,3,0,1,5,0,24.4,South,Consumer,Mobile,0
10882,12,20.79,30.4,1,0,0,3,0,61.3,West,Consumer,SmartTV,0
11839,6,16.84,18.3,1,0,0,3,0,27.5,East,SMB,Desktop,0
19997,68,12.99,,3,1,0,2,0,14.4,East,SMB,Tablet,1
7290,10,44.5,17.3,0,0,0,2,1,18.4,North,SMB,Mobile,0
19670,26,16.43,107.7,1,0,0,0,0,66.1,North,Consumer,Desktop,0
4489,5,19.63,39.3,0,0,1,1,0,43.5,South,Consumer,Tablet,0
6628,15,33.8,17.1,1,0,0,2,1,41.1,East,Consumer,Mobile,0
19024,8,23.63,47.8,2,0,0,0,0,48.4,South,Consumer,Tablet,0
11703,23,42.52,10.7,2,0,1,2,1,12.6,North,Consumer,Mobile,0
7616,6,24.55,4.0,1,0,0,1,0,11.6,West,Consumer,Mobile,1
11451,8,26.27,61.1,1,0,1,2,0,44.3,West,Consumer,Desktop,0
16791,29,23.75,18.6,0,0,1,3,0,55.2,East,Consumer,Mobile,0
2068,5,22.49,99.8,0,0,1,3,0,79.9,West,Consumer,SmartTV,0
13837,32,15.11,29.9,0,0,0,0,0,33.8,West,Consumer,Mobile,0
16822,4,19.05,50.7,3,0,0,2,0,61.9,West,Consumer,Desktop,1
6435,9,24.73,12.4,0,0,1,0,0,31.1,East,SMB,Tablet,0
9468,9,12.73,26.9,2,0,0,1,0,65.1,East,Consumer,Desktop,0
9235,11,12.99,57.8,0,0,0,2,0,61.3,North,Consumer,Mobile,0
8942,29,25.51,22.6,1,0,0,2,1,30.1,North,Consumer,Mobile,0
8115,31,40.82,20.2,0,0,0,5,1,48.3,North,SMB,Mobile,0
15104,23,16.06,90.4,0,1,1,0,0,,North,Consumer,SmartTV,0
11366,13,14.31,27.0,1,0,0,1,0,28.4,West,Consumer,SmartTV,0
10416,33,36.93,38.8,0,1,1,3,1,,West,Consumer,Mobile,0
14785,7,19.71,9.1,0,0,0,1,0,38.3,North,Consumer,Mobile,0
8059,5,14.61,4.7,1,0,0,2,0,14.3,East,Consumer,Desktop,0
1359,30,22.81,97.8,2,0,1,2,0,68.2,East,Consumer,Mobile,0
5598,39,16.79,34.2,1,0,0,0,0,37.7,South,Consumer,SmartTV,0
9446,15,18.58,2.7,0,0,1,1,0,9.6,South,Consumer,Mobile,0
3406,7,36.56,95.9,2,0,0,2,0,81.3,West,Consumer,Mobile,0
9536,5,39.09,26.5,1,0,0,3,1,46.3,South,Consumer,Mobile,0
2256,26,43.69,60.0,0,0,0,0,1,78.7,East,SMB,SmartTV,0
7896,19,16.56,4.5,1,0,0,0,0,70.5,East,Consumer,Desktop,1
12805,38,17.02,36.9,0,0,0,2,0,80.0,East,Consumer,Desktop,0
8766,17,26.49,37.7,1,0,0,3,0,69.1,South,SMB,Mobile,0
6651,34,19.3,51.9,1,0,0,2,0,35.9,East,Consumer,Mobile,0
7655,26,18.9,85.0,2,0,0,1,0,62.1,North,Consumer,Desktop,0
16961,6,19.69,31.8,1,0,0,1,0,76.2,West,Enterprise,Mobile,0
15259,9,23.32,13.5,1,0,0,4,0,38.3,North,Consumer,Mobile,1
10633,42,49.11,60.3,1,0,0,1,1,55.5,West,SMB,Desktop,0
17679,4,16.43,24.6,0,0,0,4,0,54.8,East,Consumer,Mobile,0
4974,20,12.3,83.4,0,0,0,2,0,50.3,West,Consumer,Mobile,0
19332,9,10.14,30.2,0,0,1,4,0,82.1,East,Consumer,Mobile,0
17320,11,18.1,26.2,2,0,1,2,0,27.2,West,Enterprise,Tablet,0
16824,21,40.83,16.6,1,0,1,2,1,34.3,West,Consumer,Mobile,0
15615,37,47.18,79.6,0,1,1,4,1,74.6,East,Consumer,SmartTV,0
13553,7,10.3,81.2,1,0,1,1,0,71.0,North,SMB,SmartTV,0
17526,63,11.08,42.9,1,0,1,1,0,69.1,South,Consumer,Mobile,1
3726,12,22.29,43.2,0,0,1,0,0,53.7,West,Consumer,Mobile,0
17069,13,6.64,25.6,1,0,0,4,0,30.3,North,Consumer,Tablet,0
17819,11,23.54,17.2,1,0,0,2,0,37.0,South,Consumer,Desktop,0
5000,38,45.54,35.8,0,1,0,1,1,40.7,East,SMB,Desktop,0
10521,35,40.7,16.2,0,0,0,2,1,19.1,West,Consumer,Mobile,1
50,20,22.79,,1,0,0,3,0,57.2,North,Consumer,Desktop,0
9496,27,33.17,49.4,1,0,0,1,1,83.6,North,Consumer,Mobile,0
13142,74,33.83,7.0,1,0,0,1,1,37.0,North,Consumer,SmartTV,0
13834,16,37.92,46.2,2,0,0,1,1,29.5,West,SMB,Mobile,1
16384,13,16.52,29.3,0,0,0,1,0,45.7,North,Consumer,Desktop,0
4166,15,24.08,22.8,2,0,1,3,0,37.8,North,Enterprise,Mobile,1
19850,8,19.49,17.5,0,0,0,3,0,37.9,East,SMB,Mobile,0
12242,22,17.83,2.5,1,0,1,4,0,19.0,North,SMB,Mobile,0
1304,14,42.38,116.4,0,0,1,1,1,60.7,North,Consumer,Tablet,0
18994,23,16.14,21.3,1,0,1,1,0,72.0,West,SMB,Desktop,0
15127,5,13.12,80.7,0,0,0,1,0,76.6,West,Consumer,Desktop,0
16191,12,16.64,13.9,1,0,0,2,0,21.2,North,SMB,Mobile,0
4549,9,13.99,37.2,0,0,0,2,0,68.0,East,SMB,SmartTV,0
17944,11,41.53,17.6,0,0,0,0,1,21.9,North,Consumer,Mobile,0
7360,31,446.2884198099361,57.1,0,0,0,3,1,68.1,East,Consumer,Mobile,0
9039,3,21.64,54.9,1,0,0,2,0,63.5,South,Consumer,Mobile,0
16059,14,6.89,25.5,1,0,0,0,0,28.9,East,Consumer,Desktop,0
3887,3,25.43,13.8,2,0,1,0,0,17.6,West,Consumer,Desktop,0
427,7,19.88,80.1,4,0,0,3,0,43.0,North,SMB,SmartTV,1
12845,6,15.67,73.1,0,0,0,4,0,67.9,North,Consumer,Mobile,0
5161,2,14.93,63.2,1,0,0,2,0,71.4,West,SMB,Tablet,0
3777,24,39.2,49.9,0,1,0,3,1,52.5,East,SMB,Mobile,0
16759,40,10.49,34.1,1,0,1,3,0,40.5,South,Consumer,Desktop,0
6445,11,13.56,137.1,0,0,0,1,0,,North,Consumer,Mobile,0
8619,6,15.23,48.4,0,0,0,0,0,52.1,North,Consumer,SmartTV,0
13331,11,23.94,75.4,0,0,1,3,0,42.0,North,Consumer,Desktop,0
3411,40,46.91,34.9,1,0,0,1,1,41.1,East,Consumer,SmartTV,0
18680,7,20.13,27.7,2,0,1,2,0,67.6,East,Consumer,Desktop,0
10057,38,29.71,8.1,3,0,0,3,0,17.1,North,Consumer,Tablet,0
11380,27,21.84,59.7,0,0,0,1,0,55.4,South,Consumer,Desktop,0
10639,19,16.35,21.8,0,0,0,0,0,44.9,East,Consumer,Mobile,1
5590,10,28.81,58.4,0,0,1,1,0,76.5,East,Consumer,Mobile,0
6416,9,9.0,12.8,1,0,0,3,0,14.5,North,Consumer,Tablet,1
11099,9,21.77,40.6,1,0,0,2,0,40.9,North,Consumer,Mobile,0
18286,13,11.16,37.8,0,0,0,0,0,34.9,South,Consumer,Desktop,0
11553,10,20.93,38.3,4,0,0,1,0,41.0,East,Consumer,Tablet,0
17029,6,12.56,64.2,0,0,0,2,0,60.8,East,SMB,SmartTV,0
19324,34,31.35,7.1,1,0,0,0,0,47.6,South,Consumer,Tablet,0
55,61,43.37,69.7,0,0,0,2,1,61.9,East,Consumer,SmartTV,0
4463,18,19.95,48.6,0,1,0,0,0,50.7,South,SMB,Desktop,0
10937,8,45.57,35.3,0,0,0,0,1,41.7,West,Consumer,Mobile,0
11697,16,19.5,25.9,0,0,0,0,0,51.4,East,Consumer,Mobile,0
14960,35,11.68,35.1,1,0,0,1,0,60.9,South,Enterprise,Mobile,0
402,17,47.7,58.3,3,0,0,1,1,56.8,West,SMB,Desktop,1
5928,15,15.35,0.5,1,0,0,1,0,28.3,West,Consumer,Mobile,0
6558,57,22.64,16.9,2,0,0,0,0,45.0,North,Consumer,SmartTV,0
13746,30,48.92,58.6,2,0,0,3,1,69.7,West,Consumer,SmartTV,0
14355,26,18.66,13.4,1,0,1,2,0,51.2,West,SMB,Tablet,0
12245,34,7.34,8.5,1,0,0,1,0,15.7,West,SMB,Desktop,0
9316,22,22.47,94.2,2,0,1,2,0,84.3,West,Consumer,Mobile,0
19340,17,13.4,32.0,1,0,0,2,0,34.9,East,SMB,Tablet,1
12438,15,24.18,21.8,0,1,0,1,0,48.3,North,SMB,Tablet,0
6374,15,21.48,34.6,1,0,0,1,0,47.9,East,SMB,Tablet,0
18603,10,40.43,19.6,0,0,1,3,1,29.4,North,Consumer,Mobile,0
16320,5,21.02,64.5,2,0,0,2,0,89.8,South,Consumer,Mobile,0
1723,33,19.87,29.1,1,0,1,1,0,57.6,East,Enterprise,Mobile,0
19069,11,20.82,13.6,2,0,0,3,0,21.5,West,SMB,Desktop,1
665,18,17.83,26.5,1,0,0,0,0,39.4,South,Consumer,Tablet,1
18548,25,16.85,66.5,1,0,1,1,0,80.2,West,SMB,Tablet,0
12257,15,30.24,11.6,1,0,1,2,0,17.9,East,SMB,Mobile,1
9648,16,15.38,13.9,1,0,0,0,0,27.7,South,Consumer,SmartTV,0
7354,2,8.46,22.6,0,0,0,2,0,37.9,East,Consumer,Desktop,0
7307,18,11.6,41.3,0,0,0,3,0,60.5,North,Enterprise,Desktop,0
5818,2,24.43,8.2,0,1,0,1,0,47.2,North,Consumer,SmartTV,1
18370,16,36.28,10.2,0,0,0,0,1,30.5,South,Consumer,Mobile,1
13728,23,18.0,8.6,2,0,0,1,0,39.0,East,Consumer,Mobile,1
4756,25,16.7,14.3,1,0,0,0,0,31.4,East,SMB,Mobile,0
5486,19,18.15,19.7,0,0,0,1,0,62.8,West,SMB,Mobile,0
8749,19,19.37,24.8,0,0,0,1,0,63.3,East,Consumer,SmartTV,0
16828,9,30.04,70.4,0,0,1,1,0,72.0,North,Consumer,Mobile,0
9251,17,46.08,91.3,0,1,1,2,1,52.4,North,SMB,Mobile,0
9680,22,12.37,17.2,0,0,0,4,0,66.6,South,Consumer,Desktop,0
11634,20,52.25,0.0,1,0,1,1,1,34.4,North,Consumer,Desktop,0
16058,10,19.0,30.5,0,0,1,3,0,71.5,East,Enterprise,Mobile,0
5611,45,5.0,15.3,2,1,1,1,0,29.7,North,Consumer,SmartTV,0
7827,40,9.1,16.1,1,0,0,1,0,34.5,West,Consumer,Mobile,0
12390,13,20.21,4.8,1,0,0,3,0,30.8,East,Consumer,Mobile,0
18196,4,22.12,8.8,2,0,0,2,0,39.2,South,SMB,Desktop,0
18282,10,52.95,19.9,0,0,1,5,1,,South,Consumer,Mobile,0
609,18,13.65,85.8,2,0,0,0,0,62.8,East,Consumer,Mobile,0
18303,7,20.34,23.0,1,0,0,0,0,47.3,North,SMB,Mobile,0
8648,41,17.51,17.3,0,0,0,3,0,56.6,North,Consumer,Desktop,0
20,20,16.45,68.2,0,0,0,2,0,60.7,East,Consumer,Desktop,0
16116,15,12.68,15.3,2,0,0,0,0,31.0,South,SMB,SmartTV,1
17488,2,24.12,18.4,1,0,0,3,0,51.1,North,Enterprise,SmartTV,0
9186,27,22.31,45.1,0,0,1,0,0,64.0,West,Consumer,Mobile,0
19365,4,24.07,24.9,2,0,0,1,0,65.5,North,Consumer,SmartTV,0
13881,4,21.27,39.1,1,0,0,1,0,60.4,East,Consumer,Desktop,0
19196,4,18.94,31.2,1,0,0,2,0,18.3,South,Consumer,Mobile,0
11277,8,15.46,90.9,2,0,0,0,0,70.0,North,Enterprise,Desktop,0
6253,26,16.25,36.8,2,0,1,1,0,57.3,South,SMB,Mobile,0
2488,13,10.06,77.3,2,1,0,1,0,82.8,West,Consumer,Desktop,0
16613,6,44.68,14.6,1,0,0,2,1,44.3,North,Consumer,Mobile,0
6174,17,17.5,76.6,2,0,1,1,0,71.9,South,Consumer,SmartTV,0
4157,23,10.54,83.2,0,1,0,2,0,91.8,West,Consumer,SmartTV,0
18393,55,13.81,48.4,0,1,0,2,0,67.6,North,Consumer,Mobile,0
19855,13,25.23,25.2,1,0,0,2,0,71.7,North,Enterprise,SmartTV,1
8909,13,25.22,19.9,2,0,0,2,0,26.2,South,Consumer,Mobile,1
3902,28,54.02,27.4,0,0,1,1,1,64.4,West,SMB,Mobile,0
15171,11,15.55,36.7,0,0,1,1,0,64.9,South,SMB,Mobile,0
5392,12,20.75,67.3,1,0,0,2,0,69.3,South,SMB,Desktop,0
12533,21,18.81,40.4,0,0,0,2,0,28.7,South,Consumer,Mobile,0
12167,10,18.61,26.8,2,0,0,1,0,33.2,South,SMB,Mobile,0
15245,25,14.03,28.8,0,0,0,3,0,87.8,West,Consumer,Desktop,0
13220,18,11.14,10.0,1,0,0,1,0,45.0,South,SMB,SmartTV,0
13887,13,58.01,66.2,0,0,0,4,1,89.3,West,Consumer,SmartTV,0
15975,31,48.03,24.6,0,0,0,2,1,69.3,East,Consumer,Mobile,0
4668,43,35.77,29.7,0,0,0,1,0,80.7,South,Consumer,Desktop,0
3416,15,41.41,0.0,1,0,1,3,1,0.6,North,Consumer,Mobile,0
2959,13,17.67,35.7,0,0,1,1,0,57.0,North,SMB,Mobile,0
14634,22,17.16,30.5,2,0,0,1,0,53.0,West,Consumer,SmartTV,0
15429,23,15.71,52.5,0,0,1,0,0,59.4,North,Consumer,Mobile,0
17574,19,18.37,22.1,2,0,0,0,0,25.7,West,Consumer,Desktop,0
15580,16,26.61,54.1,1,0,0,3,0,81.0,South,Consumer,Tablet,0
8910,22,53.58,21.7,1,0,0,6,1,45.6,North,Consumer,Mobile,0
18776,17,26.28,24.8,1,1,0,3,0,56.1,South,Consumer,Tablet,0
13139,16,14.82,16.7,1,0,0,2,0,46.2,South,Consumer,Desktop,0
9383,30,15.34,83.6,0,0,1,2,0,58.7,South,Enterprise,SmartTV,0
11072,13,24.55,26.7,0,0,0,0,0,34.0,North,SMB,Desktop,0
13202,28,45.3,20.7,0,0,0,2,1,37.1,North,Consumer,Desktop,0
16494,15,19.37,11.3,3,1,0,2,0,27.6,East,Consumer,Desktop,1
4942,39,12.93,31.4,1,0,0,1,0,55.5,North,SMB,Desktop,0
12759,29,15.78,40.4,0,0,1,2,0,69.1,South,Consumer,Desktop,0
1984,12,22.86,11.9,0,0,0,1,0,29.0,North,Consumer,SmartTV,0
12026,10,22.07,31.3,1,0,0,0,0,56.4,East,Consumer,Mobile,0
18452,13,13.6,14.0,2,0,0,1,0,22.8,West,Consumer,Mobile,1
9840,15,20.37,23.4,0,0,0,0,0,73.8,West,SMB,Mobile,0
14797,12,11.91,96.6,1,0,0,1,0,83.7,South,SMB,Desktop,0
11863,42,8.95,55.0,0,0,0,3,0,41.2,West,Consumer,Mobile,0
7686,38,16.26,55.3,0,0,0,1,0,82.6,West,Consumer,SmartTV,0
7803,18,12.31,1.2,0,0,0,0,0,14.7,South,Enterprise,Desktop,0
658,18,16.4,21.7,1,0,0,0,0,67.7,South,SMB,Mobile,0
18315,12,42.58,21.0,3,0,0,1,1,26.2,North,Enterprise,SmartTV,0
752,34,15.56,34.0,0,0,0,2,0,65.5,South,Consumer,Tablet,0
2082,9,15.02,18.3,1,0,0,1,0,33.1,North,Consumer,Mobile,0
12223,16,31.91,48.2,0,0,0,1,1,83.2,East,Consumer,Mobile,0
